date,revision,ticker,name
2018-04-01,2018-03-22,WDAY,"Workday, Inc."
2018-04-01,2018-03-22,WYNN,Wynn Resorts
2018-04-01,2018-03-22,XLNX,"Xilinx, Inc."
2018-07-01,2018-06-27,ATVI,Activision Blizzard
2018-07-01,2018-06-27,ADBE,Adobe Systems
2018-07-01,2018-06-27,ALXN,Alexion Pharmaceuticals
2018-07-01,2018-06-27,ALGN,Align Technology
2018-07-01,2018-06-27,GOOGL,Alphabet Inc.
2018-07-01,2018-06-27,GOOG,Alphabet Inc.
2018-07-01,2018-06-27,AMZN,Amazon.com
2018-07-01,2018-06-27,AAL,American Airlines Group
2018-07-01,2018-06-27,AMGN,Amgen
2018-07-01,2018-06-27,ADI,Analog Devices
2018-07-01,2018-06-27,AAPL,Apple Inc.
2018-07-01,2018-06-27,AMAT,Applied Materials
2018-07-01,2018-06-27,ASML,ASML Holding
2018-07-01,2018-06-27,ADSK,Autodesk
2018-07-01,2018-06-27,ADP,Automatic Data Processing
2018-07-01,2018-06-27,BIDU,Baidu
2018-07-01,2018-06-27,BIIB,Biogen
2018-07-01,2018-06-27,BMRN,BioMarin Pharmaceutical
2018-07-01,2018-06-27,BKNG,Booking Holdings
2018-07-01,2018-06-27,AVGO,Broadcom Inc.
2018-07-01,2018-06-27,CA,CA Technologies
2018-07-01,2018-06-27,CDNS,Cadence Design Systems
2018-07-01,2018-06-27,CELG,Celgene
2018-07-01,2018-06-27,CERN,Cerner
2018-07-01,2018-06-27,CHTR,Charter Communications
2018-07-01,2018-06-27,CHKP,Check Point
2018-07-01,2018-06-27,CTAS,Cintas
2018-07-01,2018-06-27,CSCO,Cisco Systems
2018-07-01,2018-06-27,CTXS,Citrix Systems
2018-07-01,2018-06-27,CTSH,Cognizant Technology Solutions
2018-07-01,2018-06-27,CMCSA,Comcast
2018-07-01,2018-06-27,COST,Costco
2018-07-01,2018-06-27,CSX,CSX Corporation
2018-07-01,2018-06-27,CTRP,Ctrip
2018-07-01,2018-06-27,XRAY,Dentsply Sirona
2018-07-01,2018-06-27,DISH,Dish Network
2018-07-01,2018-06-27,DLTR,Dollar Tree
2018-07-01,2018-06-27,EBAY,eBay
2018-07-01,2018-06-27,EA,Electronic Arts
2018-07-01,2018-06-27,EXPE,"Expedia, Inc."
2018-07-01,2018-06-27,ESRX,Express Scripts
2018-07-01,2018-06-27,FB,"Facebook, Inc."
2018-07-01,2018-06-27,FAST,Fastenal
2018-07-01,2018-06-27,FISV,Fiserv
2018-07-01,2018-06-27,GILD,Gilead Sciences
2018-07-01,2018-06-27,HAS,Hasbro
2018-07-01,2018-06-27,HSIC,Henry Schein
2018-07-01,2018-06-27,HOLX,Hologic
2018-07-01,2018-06-27,IDXX,Idexx Laboratories
2018-07-01,2018-06-27,ILMN,Illumina (company)
2018-07-01,2018-06-27,INCY,Incyte
2018-07-01,2018-06-27,INTC,Intel Corporation
2018-07-01,2018-06-27,INTU,Intuit
2018-07-01,2018-06-27,ISRG,Intuitive Surgical
2018-07-01,2018-06-27,JBHT,J. B. Hunt
2018-07-01,2018-06-27,JD,JD.com
2018-07-01,2018-06-27,KLAC,KLA-Tencor
2018-07-01,2018-06-27,LRCX,Lam Research
2018-07-01,2018-06-27,LBTYA,Liberty Global
2018-07-01,2018-06-27,LBTYK,Liberty Global
2018-07-01,2018-06-27,MAR,Marriott International
2018-07-01,2018-06-27,MXIM,Maxim Integrated Products
2018-07-01,2018-06-27,MELI,MercadoLibre
2018-07-01,2018-06-27,MCHP,Microchip Technology
2018-07-01,2018-06-27,MU,Micron Technology
2018-07-01,2018-06-27,MSFT,Microsoft
2018-07-01,2018-06-27,MDLZ,Mondelēz International
2018-07-01,2018-06-27,MNST,Monster Beverage
2018-07-01,2018-06-27,MYL,Mylan
2018-07-01,2018-06-27,NTES,NetEase
2018-07-01,2018-06-27,NFLX,Netflix
2018-07-01,2018-06-27,NVDA,Nvidia
2018-07-01,2018-06-27,ORLY,O'Reilly Auto Parts
2018-07-01,2018-06-27,PCAR,Paccar
2018-07-01,2018-06-27,PAYX,Paychex
2018-07-01,2018-06-27,PYPL,PayPal
2018-07-01,2018-06-27,QCOM,Qualcomm
2018-07-01,2018-06-27,QRTEA,Qurate Retail Group
2018-07-01,2018-06-27,REGN,Regeneron Pharmaceuticals
2018-07-01,2018-06-27,ROST,Ross Stores
2018-07-01,2018-06-27,STX,Seagate Technology
2018-07-01,2018-06-27,SHPG,Shire plc
2018-07-01,2018-06-27,SIRI,Sirius XM Radio
2018-07-01,2018-06-27,SWKS,Skyworks Solutions
2018-07-01,2018-06-27,SBUX,Starbucks
2018-07-01,2018-06-27,SYMC,Symantec
2018-07-01,2018-06-27,SNPS,Synopsys
2018-07-01,2018-06-27,TMUS,T-Mobile US
2018-07-01,2018-06-27,TTWO,Take-Two Interactive
2018-07-01,2018-06-27,TSLA,"Tesla, Inc."
2018-07-01,2018-06-27,TXN,Texas Instruments
2018-07-01,2018-06-27,KHC,The Kraft Heinz Company
2018-07-01,2018-06-27,FOXA,Twenty-First Century Fox
2018-07-01,2018-06-27,FOX,Twenty-First Century Fox
2018-07-01,2018-06-27,ULTA,Ulta Beauty
2018-07-01,2018-06-27,VRSK,Verisk Analytics
2018-07-01,2018-06-27,VRTX,Vertex Pharmaceuticals
2018-07-01,2018-06-27,VOD,Vodafone
2018-07-01,2018-06-27,WBA,Walgreens Boots Alliance
2018-07-01,2018-06-27,WDC,Western Digital
2018-07-01,2018-06-27,WDAY,"Workday, Inc."
2018-07-01,2018-06-27,WYNN,Wynn Resorts
2018-07-01,2018-06-27,XLNX,"Xilinx, Inc."
2018-10-01,2018-09-09,ATVI,Activision Blizzard
2018-10-01,2018-09-09,ADBE,Adobe Systems
2018-10-01,2018-09-09,ALXN,Alexion Pharmaceuticals
2018-10-01,2018-09-09,ALGN,Align Technology
2018-10-01,2018-09-09,GOOGL,Alphabet Inc.
2018-10-01,2018-09-09,GOOG,Alphabet Inc.
2018-10-01,2018-09-09,AMZN,Amazon.com
2018-10-01,2018-09-09,AAL,American Airlines Group
2018-10-01,2018-09-09,AMGN,Amgen
2018-10-01,2018-09-09,ADI,Analog Devices
2018-10-01,2018-09-09,AAPL,Apple Inc.
2018-10-01,2018-09-09,AMAT,Applied Materials
2018-10-01,2018-09-09,ASML,ASML Holding
2018-10-01,2018-09-09,ADSK,Autodesk
2018-10-01,2018-09-09,ADP,Automatic Data Processing
2018-10-01,2018-09-09,BIDU,Baidu
2018-10-01,2018-09-09,BIIB,Biogen
2018-10-01,2018-09-09,BMRN,BioMarin Pharmaceutical
2018-10-01,2018-09-09,BKNG,Booking Holdings
2018-10-01,2018-09-09,AVGO,Broadcom Inc.
2018-10-01,2018-09-09,CA,CA Technologies
2018-10-01,2018-09-09,CDNS,Cadence Design Systems
2018-10-01,2018-09-09,CELG,Celgene
2018-10-01,2018-09-09,CERN,Cerner
2018-10-01,2018-09-09,CHTR,Charter Communications
2018-10-01,2018-09-09,CHKP,Check Point
2018-10-01,2018-09-09,CTAS,Cintas
2018-10-01,2018-09-09,CSCO,Cisco Systems
2018-10-01,2018-09-09,CTXS,Citrix Systems
2018-10-01,2018-09-09,CTSH,Cognizant Technology Solutions
2018-10-01,2018-09-09,CMCSA,Comcast
2018-10-01,2018-09-09,COST,Costco
2018-10-01,2018-09-09,CSX,CSX Corporation
2018-10-01,2018-09-09,CTRP,Ctrip
2018-10-01,2018-09-09,XRAY,Dentsply Sirona
2018-10-01,2018-09-09,DLTR,Dollar Tree
2018-10-01,2018-09-09,EBAY,eBay
2018-10-01,2018-09-09,EA,Electronic Arts
2018-10-01,2018-09-09,EXPE,Expedia Group
2018-10-01,2018-09-09,ESRX,Express Scripts
2018-10-01,2018-09-09,FB,"Facebook, Inc."
2018-10-01,2018-09-09,FAST,Fastenal
2018-10-01,2018-09-09,FISV,Fiserv
2018-10-01,2018-09-09,GILD,Gilead Sciences
2018-10-01,2018-09-09,HAS,Hasbro
2018-10-01,2018-09-09,HSIC,Henry Schein
2018-10-01,2018-09-09,HOLX,Hologic
2018-10-01,2018-09-09,IDXX,Idexx Laboratories
2018-10-01,2018-09-09,ILMN,Illumina (company)
2018-10-01,2018-09-09,INCY,Incyte
2018-10-01,2018-09-09,INTC,Intel Corporation
2018-10-01,2018-09-09,INTU,Intuit
2018-10-01,2018-09-09,ISRG,Intuitive Surgical
2018-10-01,2018-09-09,JBHT,J. B. Hunt
2018-10-01,2018-09-09,JD,JD.com
2018-10-01,2018-09-09,KLAC,KLA-Tencor
2018-10-01,2018-09-09,LRCX,Lam Research
2018-10-01,2018-09-09,LBTYA,Liberty Global
2018-10-01,2018-09-09,LBTYK,Liberty Global
2018-10-01,2018-09-09,MAR,Marriott International
2018-10-01,2018-09-09,MXIM,Maxim Integrated Products
2018-10-01,2018-09-09,MELI,MercadoLibre
2018-10-01,2018-09-09,MCHP,Microchip Technology
2018-10-01,2018-09-09,MU,Micron Technology
2018-10-01,2018-09-09,MSFT,Microsoft
2018-10-01,2018-09-09,MDLZ,Mondelēz International
2018-10-01,2018-09-09,MNST,Monster Beverage
2018-10-01,2018-09-09,MYL,Mylan
2018-10-01,2018-09-09,NTES,NetEase
2018-10-01,2018-09-09,NFLX,Netflix
2018-10-01,2018-09-09,NVDA,Nvidia
2018-10-01,2018-09-09,ORLY,O'Reilly Auto Parts
2018-10-01,2018-09-09,PCAR,Paccar
2018-10-01,2018-09-09,PAYX,Paychex
2018-10-01,2018-09-09,PYPL,PayPal
2018-10-01,2018-09-09,PEP,PepsiCo
2018-10-01,2018-09-09,QCOM,Qualcomm
2018-10-01,2018-09-09,QRTEA,Qurate Retail Group
2018-10-01,2018-09-09,REGN,Regeneron Pharmaceuticals
2018-10-01,2018-09-09,ROST,Ross Stores
2018-10-01,2018-09-09,STX,Seagate Technology
2018-10-01,2018-09-09,SHPG,Shire plc
2018-10-01,2018-09-09,SIRI,Sirius XM Radio
2018-10-01,2018-09-09,SWKS,Skyworks Solutions
2018-10-01,2018-09-09,SBUX,Starbucks
2018-10-01,2018-09-09,SYMC,Symantec
2018-10-01,2018-09-09,SNPS,Synopsys
2018-10-01,2018-09-09,TMUS,T-Mobile US
2018-10-01,2018-09-09,TTWO,Take-Two Interactive
2018-10-01,2018-09-09,TSLA,"Tesla, Inc."
2018-10-01,2018-09-09,TXN,Texas Instruments
2018-10-01,2018-09-09,KHC,The Kraft Heinz Company
2018-10-01,2018-09-09,FOXA,Twenty-First Century Fox
2018-10-01,2018-09-09,FOX,Twenty-First Century Fox
2018-10-01,2018-09-09,ULTA,Ulta Beauty
2018-10-01,2018-09-09,VRSK,Verisk Analytics
2018-10-01,2018-09-09,VRTX,Vertex Pharmaceuticals
2018-10-01,2018-09-09,VOD,Vodafone
2018-10-01,2018-09-09,WBA,Walgreens Boots Alliance
2018-10-01,2018-09-09,WDC,Western Digital
2018-10-01,2018-09-09,WDAY,"Workday, Inc."
2018-10-01,2018-09-09,WYNN,Wynn Resorts
2018-10-01,2018-09-09,XLNX,"Xilinx, Inc."
2019-01-01,2018-12-25,ATVI,Activision Blizzard
2019-01-01,2018-12-25,ADBE,Adobe Systems
2019-01-01,2018-12-25,AMD,Advanced Micro Devices
2019-01-01,2018-12-25,ALXN,Alexion Pharmaceuticals
2019-01-01,2018-12-25,ALGN,Align Technology
2019-01-01,2018-12-25,GOOGL,Alphabet Inc.
2019-01-01,2018-12-25,GOOG,Alphabet Inc.
2019-01-01,2018-12-25,AMZN,Amazon.com
2019-01-01,2018-12-25,AAL,American Airlines Group
2019-01-01,2018-12-25,AMGN,Amgen
2019-01-01,2018-12-25,ADI,Analog Devices
2019-01-01,2018-12-25,AAPL,Apple Inc.
2019-01-01,2018-12-25,AMAT,Applied Materials
2019-01-01,2018-12-25,ASML,ASML Holding
2019-01-01,2018-12-25,ADSK,Autodesk
2019-01-01,2018-12-25,ADP,Automatic Data Processing
2019-01-01,2018-12-25,BIDU,Baidu
2019-01-01,2018-12-25,BIIB,Biogen
2019-01-01,2018-12-25,BMRN,BioMarin Pharmaceutical
2019-01-01,2018-12-25,BKNG,Booking Holdings
2019-01-01,2018-12-25,AVGO,Broadcom Inc.
2019-01-01,2018-12-25,CDNS,Cadence Design Systems
2019-01-01,2018-12-25,CELG,Celgene
2019-01-01,2018-12-25,CERN,Cerner
2019-01-01,2018-12-25,CHTR,Charter Communications
2019-01-01,2018-12-25,CHKP,Check Point
2019-01-01,2018-12-25,CTAS,Cintas
2019-01-01,2018-12-25,CSCO,Cisco Systems
2019-01-01,2018-12-25,CTXS,Citrix Systems
2019-01-01,2018-12-25,CTSH,Cognizant
2019-01-01,2018-12-25,CMCSA,Comcast
2019-01-01,2018-12-25,COST,Costco
2019-01-01,2018-12-25,CSX,CSX Corporation
2019-01-01,2018-12-25,CTRP,Ctrip
2019-01-01,2018-12-25,DLTR,Dollar Tree
2019-01-01,2018-12-25,EBAY,eBay
2019-01-01,2018-12-25,EA,Electronic Arts
2019-01-01,2018-12-25,EXPE,Expedia Group
2019-01-01,2018-12-25,FB,"Facebook, Inc."
2019-01-01,2018-12-25,FAST,Fastenal
2019-01-01,2018-12-25,FISV,Fiserv
2019-01-01,2018-12-25,GILD,Gilead Sciences
2019-01-01,2018-12-25,HAS,Hasbro
2019-01-01,2018-12-25,HSIC,Henry Schein
2019-01-01,2018-12-25,IDXX,Idexx Laboratories
2019-01-01,2018-12-25,ILMN,Illumina (company)
2019-01-01,2018-12-25,INCY,Incyte
2019-01-01,2018-12-25,INTC,Intel Corporation
2019-01-01,2018-12-25,INTU,Intuit
2019-01-01,2018-12-25,ISRG,Intuitive Surgical
2019-01-01,2018-12-25,JBHT,J. B. Hunt
2019-01-01,2018-12-25,JD,JD.com
2019-01-01,2018-12-25,KLAC,KLA-Tencor
2019-01-01,2018-12-25,LRCX,Lam Research
2019-01-01,2018-12-25,LBTYA,Liberty Global
2019-01-01,2018-12-25,LBTYK,Liberty Global
2019-01-01,2018-12-25,LULU,Lululemon athletica
2019-01-01,2018-12-25,MAR,Marriott International
2019-01-01,2018-12-25,MXIM,Maxim Integrated Products
2019-01-01,2018-12-25,MELI,MercadoLibre
2019-01-01,2018-12-25,MCHP,Microchip Technology
2019-01-01,2018-12-25,MU,Micron Technology
2019-01-01,2018-12-25,MSFT,Microsoft
2019-01-01,2018-12-25,MDLZ,Mondelez International
2019-01-01,2018-12-25,MNST,Monster Beverage
2019-01-01,2018-12-25,MYL,Mylan
2019-01-01,2018-12-25,NTAP,NetApp
2019-01-01,2018-12-25,NTES,NetEase
2019-01-01,2018-12-25,NFLX,Netflix
2019-01-01,2018-12-25,NVDA,Nvidia
2019-01-01,2018-12-25,NXPI,NXP Semiconductors
2019-01-01,2018-12-25,ORLY,O'Reilly Auto Parts
2019-01-01,2018-12-25,PCAR,Paccar
2019-01-01,2018-12-25,PAYX,Paychex
2019-01-01,2018-12-25,PYPL,PayPal
2019-01-01,2018-12-25,PEP,PepsiCo
2019-01-01,2018-12-25,QCOM,Qualcomm
2019-01-01,2018-12-25,REGN,Regeneron Pharmaceuticals
2019-01-01,2018-12-25,ROST,Ross Stores
2019-01-01,2018-12-25,SIRI,Sirius XM Satellite Radio
2019-01-01,2018-12-25,SWKS,Skyworks Solutions
2019-01-01,2018-12-25,SBUX,Starbucks
2019-01-01,2018-12-25,SYMC,Symantec
2019-01-01,2018-12-25,SNPS,Synopsys
2019-01-01,2018-12-25,TMUS,T-Mobile US
2019-01-01,2018-12-25,TTWO,Take-Two Interactive
2019-01-01,2018-12-25,TSLA,"Tesla, Inc."
2019-01-01,2018-12-25,TXN,Texas Instruments
2019-01-01,2018-12-25,KHC,The Kraft Heinz Company
2019-01-01,2018-12-25,FOXA,21st_Century_Fox
2019-01-01,2018-12-25,FOX,21st_Century_Fox
2019-01-01,2018-12-25,ULTA,Ulta Beauty
2019-01-01,2018-12-25,UAL,United Continental Holdings
2019-01-01,2018-12-25,VRSN,VeriSign
2019-01-01,2018-12-25,VRSK,Verisk Analytics
2019-01-01,2018-12-25,VRTX,Vertex Pharmaceuticals
2019-01-01,2018-12-25,WBA,Walgreens Boots Alliance
2019-01-01,2018-12-25,WDC,Western Digital
2019-01-01,2018-12-25,WLTW,Willis Towers Watson
2019-01-01,2018-12-25,WDAY,"Workday, Inc."
2019-01-01,2018-12-25,WYNN,Wynn Resorts
2019-01-01,2018-12-25,XEL,Xcel Energy
2019-01-01,2018-12-25,XLNX,"Xilinx, Inc."
2019-04-01,2019-03-19,ATVI,Activision Blizzard
2019-04-01,2019-03-19,ADBE,Adobe Inc.
2019-04-01,2019-03-19,AMD,Advanced Micro Devices
2019-04-01,2019-03-19,ALXN,Alexion Pharmaceuticals
2019-04-01,2019-03-19,ALGN,Align Technology
2019-04-01,2019-03-19,GOOGL,Alphabet Inc.
2019-04-01,2019-03-19,GOOG,Alphabet Inc.
2019-04-01,2019-03-19,AMZN,Amazon.com
2019-04-01,2019-03-19,AAL,American Airlines Group
2019-04-01,2019-03-19,AMGN,Amgen
2019-04-01,2019-03-19,ADI,Analog Devices
2019-04-01,2019-03-19,AAPL,Apple Inc.
2019-04-01,2019-03-19,AMAT,Applied Materials
2019-04-01,2019-03-19,ASML,ASML Holding
2019-04-01,2019-03-19,ADSK,Autodesk
2019-04-01,2019-03-19,ADP,Automatic Data Processing
2019-04-01,2019-03-19,BIDU,Baidu
2019-04-01,2019-03-19,BIIB,Biogen
2019-04-01,2019-03-19,BMRN,BioMarin Pharmaceutical
2019-04-01,2019-03-19,BKNG,Booking Holdings
2019-04-01,2019-03-19,AVGO,Broadcom Inc.
2019-04-01,2019-03-19,CDNS,Cadence Design Systems
2019-04-01,2019-03-19,CELG,Celgene
2019-04-01,2019-03-19,CERN,Cerner
2019-04-01,2019-03-19,CHTR,Charter Communications
2019-04-01,2019-03-19,CHKP,Check Point
2019-04-01,2019-03-19,CTAS,Cintas
2019-04-01,2019-03-19,CSCO,Cisco Systems
2019-04-01,2019-03-19,CTXS,Citrix Systems
2019-04-01,2019-03-19,CTSH,Cognizant
